Signal Strength (dBm),Data Throughput (Mbps),BB60C Measurement (dBm),Network Type_4G,Network Type_5G,Network Type_LTE
-88.7464043487583,48.42861849997248,-91.89205640959182,0,1,0
-90.06801498122216,53.868551524711,-87.46491808777319,0,1,0
-91.57241481419932,3.7542532826010095,-87.40775013767443,1,0,0
-86.74318525842905,7.485034314787003,-82.94448795971356,1,0,0
-82.50071081561767,1.019692051970524,0.0,0,0,0
-97.23769152622408,2.455801138546531,-98.58169842343936,0,0,1
-90.04850154243019,5.955931050088972,-87.09912376577991,1,0,0
-93.40262309960684,92.02416957377515,-96.16404803819331,0,1,0
-87.0266767943126,2.41282075694078,-83.24883720349118,0,0,1
-82.4844177321183,1.09610028512613,0.0,0,0,0
-91.04189275169242,2.634741991308722,-87.64221905675815,0,0,1
-88.01687579901629,9.125123192025972,-89.63798633828424,1,0,0
-89.13649573202761,5.362294415029876,-85.40731545050015,1,0,0
-89.77994319036404,4.493009002267062,-86.18604650089192,1,0,0
-84.61768457144423,2.485150962579868,0.0,0,0,0
-95.7019997407473,76.45185355595898,-98.85371557849096,0,1,0
-87.5216716487792,59.77188321487753,-86.65615941822205,0,1,0
-83.0834894401797,2.125044259316148,0.0,0,0,0
-90.58394954937503,1.9973710800781936,-86.5827292203797,0,0,1
-95.57019922960592,39.440332209664106,-98.342683171376,0,1,0
-93.40029295862767,8.427727814675436,-96.85629908027424,1,0,0
-89.36976119176546,4.404673008672809,-94.17887618638883,1,0,0
-88.78991864125517,2.1254195827390587,-88.36641109148701,0,0,1
-93.22177482449402,1.1092104940136365,-92.30656509674806,0,0,1
-89.2712017401166,3.221826873396749,-87.85067360045332,1,0,0
-86.7876975107797,8.860290419223357,-84.73295184798802,1,0,0
-87.73033425542884,2.2786236427498165,-89.84094679261914,0,0,1
-87.46610263828494,1.8181935691337416,0.0,0,0,0
-96.59445552529684,1.4574215657658736,-95.82718831731648,0,0,1
-88.55025584016508,3.8003406635975767,-85.11818932794057,1,0,0
-83.85206774528177,7.305142700291796,-86.51577488381218,1,0,0
-90.59978290908624,2.3163274178813387,0.0,0,0,0
-86.30862808954551,6.753953872725873,-87.94065187434649,1,0,0
-83.34619641646825,1.5200594540540189,0.0,0,0,0
-86.98237753732133,2.620331369560898,-86.94614151547648,0,0,1
-92.95981293631895,95.15742352924192,-96.44189254791748,0,1,0
-81.27942543953463,1.561495279753986,0.0,0,0,0
-86.95109530678161,1.8939499551958283,0.0,0,0,0
-89.35461655177275,42.44105739968138,-90.35540514562526,0,1,0
-81.79776989125617,1.5190551580871443,0.0,0,0,0
-93.94318612690248,48.38732726174059,-96.41169113387122,0,1,0
-96.761643930125,65.0355906138585,-93.25226325617244,0,1,0
-83.3883287635107,2.859970291594278,0.0,0,0,0
-87.7804524732492,9.409941067113524,-88.13987616346398,1,0,0
-89.06057074645918,3.825956333996014,-86.61668835782943,1,0,0
-88.24962255734216,6.6806479323973855,-83.53467741966485,1,0,0
-90.33438147551064,2.383980207916088,0.0,0,0,0
-84.43562784826229,1.3650219205272742,0.0,0,0,0
-87.5775524739727,2.873570783985069,0.0,0,0,0
-101.02565587501095,90.97251735029236,-103.52779692247466,0,1,0
-95.84434068865195,60.40232262299189,-93.19353900844128,0,1,0
-94.20589867631472,56.43087886182498,-95.52686839850378,0,1,0
-91.2029607325156,60.020645304790456,-93.81766420137647,0,1,0
-85.17731973686787,2.588294220218046,0.0,0,0,0
-86.35584946749684,1.363558382737142,0.0,0,0,0
-94.74716972140617,30.642758680847475,-97.84260676041634,0,1,0
-102.72472904612452,15.360027868402728,-106.31265044877593,0,1,0
-96.18316119213873,1.0780699352487004,-91.6220044750528,0,0,1
-89.8387650062271,2.967666151452638,-89.20061783543605,0,0,1
-94.84593706560212,89.60625983066774,-96.82887320265093,0,1,0
-95.10846175982948,6.265594681462535,-93.15466878417058,1,0,0
-87.80862015780103,3.6749706581917705,-90.6677406366376,1,0,0
-90.98502432267514,2.724506843634449,0.0,0,0,0
-93.05229545941155,9.872084613983256,-97.95612980667482,1,0,0
-94.56740960955048,7.713807236926756,-93.70965279289224,1,0,0
-94.32275518265163,7.736758436291337,-97.89672920511164,1,0,0
-82.43532713608803,1.9880532587672572,0.0,0,0,0
-87.32289605595571,2.9217039015199946,0.0,0,0,0
-89.88684066356889,14.95938320180715,-89.25450455975637,0,1,0
-89.28840214844138,1.8465078394655257,-92.2842059425842,0,0,1
-88.67603775445635,7.610227782895151,-88.4075939117886,1,0,0
-92.86949468961448,2.070127997326945,-88.36569548725802,0,0,1
-97.52701849175504,33.35643121656296,-98.35775506813746,0,1,0
-89.96157964323673,2.0359525232009226,-91.46438823433247,0,0,1
-91.96463686649886,68.37694261056234,-92.43567263594824,0,1,0
-85.71492995099493,2.5651948821124435,0.0,0,0,0
-92.58513861725464,8.12852986911772,-89.37891742725937,1,0,0
-95.59896009588324,64.58516400096246,-95.40446505930625,0,1,0
-93.17862655298327,2.156867513266649,-91.69523938914888,0,0,1
-84.44959324649615,1.363157065972516,0.0,0,0,0
-88.57395720014411,3.879620526154538,-85.36624927554556,1,0,0
-92.51372668814302,9.888255674120892,-96.6515284467072,1,0,0
-85.58789005380527,1.5562682545366715,0.0,0,0,0
-93.71497424957938,1.732188531325276,-97.70455373359998,0,0,1
-95.39513988223088,52.11003517466317,-98.1148941112736,0,1,0
-91.5073135423374,1.3282505504301183,-87.12298409937023,0,0,1
-94.21194692652462,2.977987872633092,-92.46775545135796,0,0,1
-98.44548265322383,52.62633880156529,-100.59068294324096,0,1,0
-84.34931968161902,2.785106109335082,0.0,0,0,0
-91.47506626334298,2.7314099932943763,-88.21775824975401,0,0,1
-89.15075494692003,1.5067495690650985,-90.78950474961022,0,0,1
-99.0186350137772,88.73542940166298,-95.26416244352971,0,1,0
-89.59053451164034,1.0942336625713212,0.0,0,0,0
-90.33939533165444,1.4439171722362358,-92.9886355649767,0,0,1
-87.86015838828949,1.000824671945121,-84.0497754276118,0,0,1
-81.24415726442044,2.905861928034793,0.0,0,0,0
-97.000161682897,7.883451690685986,-92.47236046317954,1,0,0
-93.25303665117488,8.934130871664795,-93.00808086337226,1,0,0
-95.67641105518328,82.78545194220182,-94.38713164940692,0,1,0
-92.4850470141677,1.3880812974405563,-93.37519012406884,0,0,1
-96.46242810674208,39.61245161727562,-95.4820134294998,0,1,0
-90.1341962918587,1.9753535203031911,-91.94252072708696,0,0,1
-87.60697203547224,7.471758394039,-82.78336865093725,1,0,0
-90.0644156099477,2.0092075628043444,-91.4976797273906,0,0,1
-90.42705714758112,7.594224321722183,-90.97131561785326,1,0,0
-87.99195584676758,1.0091259976830236,-89.10228737218557,0,0,1
-81.90659115214297,1.7625917846237698,-79.36749384689573,0,0,1
-99.79249444387963,78.27356864995066,-101.49266908797438,0,1,0
-93.3779359859875,3.621723966516453,-97.1897019750031,1,0,0
-90.11653249445364,9.892659831533138,-89.51870237174393,1,0,0
-85.04733830443467,53.917064875091945,-84.92485868890492,0,1,0
-94.03037259623736,74.05962289993593,-92.3665279936341,0,1,0
-89.04310406991118,1.2088164738271576,-87.3479528967469,0,0,1
-92.73475107382396,2.69489260780442,-92.3336318327424,0,0,1
-86.00767627558791,4.785658446537055,-88.6626324056828,1,0,0
-79.84274390567955,1.485263703036224,-82.30092346272822,0,0,1
-82.39604064397012,2.264882521090464,0.0,0,0,0
-81.70212374602467,2.517277135464413,0.0,0,0,0
-85.57326962651398,1.1172228644819802,0.0,0,0,0
-90.55498907535598,4.484875401301402,-90.23851056224863,1,0,0
-89.75443889507639,1.033321863373264,-87.86193670525134,0,0,1
-93.54210088777825,24.499246742997176,-95.15391659587527,0,1,0
-89.81260006723667,1.6098519842472268,-88.48681300067366,0,0,1
-96.15774051652176,61.8939025682102,-97.11208517345258,0,1,0
-88.99060109323752,5.498966918308623,-90.93410968532658,1,0,0
-87.76613079003778,6.267903775092576,-86.24375273021387,1,0,0
-78.36750224097106,2.478501317879666,0.0,0,0,0
-96.16838271122032,2.2057756500174,-98.28422372673022,0,0,1
-85.74180717032924,2.2480723560459,0.0,0,0,0
-89.2841472018118,2.5752488056421288,-87.93609961499584,0,0,1
-92.5732829068904,6.61242891724106,-89.83029017483359,1,0,0
-103.9350909959354,80.65117151533582,-99.73820443894286,0,1,0
-100.12418850867466,17.496313651826608,-104.74155767772687,0,1,0
-81.39319513914936,1.814411111524882,0.0,0,0,0
-93.71309796139889,2.195127935304304,-95.63927901012222,0,0,1
-89.50674114836492,9.99487651954007,-92.33624841096314,1,0,0
-83.0627876986379,1.2812059722658131,0.0,0,0,0
-97.29937571066584,34.54283460931309,-93.2274774119299,0,1,0
-86.6345158935923,2.7526758329727192,0.0,0,0,0
-88.94178881036012,1.100891165602542,-84.33236191229729,0,0,1
-83.27374949316206,2.580211874190358,0.0,0,0,0
-87.93193383098384,1.377168669184798,0.0,0,0,0
-83.5219190413312,1.610640903384931,0.0,0,0,0
-86.34237431740026,1.0725782267405186,-90.95233876454532,0,0,1
-96.01132007218406,91.07437865474076,-95.56385609333242,0,1,0
-89.13150899511898,9.04508544391556,-84.17727089132524,1,0,0
-85.36208112466413,1.8988678894389577,0.0,0,0,0
-97.40804620329706,92.76864015776218,-95.62914464656134,0,1,0
-89.92300886496527,7.487777193853367,-93.5795511211063,1,0,0
-79.75668278959326,2.885383952290588,-76.18192569480566,0,0,1
-92.0252184293462,5.682165877783522,-94.1013520663822,1,0,0
-96.34118119314472,3.166738775901551,-91.66528414627548,1,0,0
-91.15725769957324,1.8840007660715767,-91.19267976617851,0,0,1
-91.75898129235962,5.216924420855446,-90.22440377000991,1,0,0
-90.39595861769112,96.39682734181558,-91.68546227270616,0,1,0
-87.70011305830415,1.7334090670817777,0.0,0,0,0
-90.15847183891287,8.489067662244274,-87.70457455899471,1,0,0
-93.8814848467084,84.50752471447856,-94.1424956084816,0,1,0
-97.94609970242384,65.60263852970263,-94.28456786717028,0,1,0
-92.1202852779816,8.713891417856116,-91.523507865553,1,0,0
-86.35110658710185,2.7600903720966805,0.0,0,0,0
-96.35811861631488,1.534988829624006,-100.34030419215723,0,0,1
-89.07705134646712,4.1869696544772985,-87.59401194507808,1,0,0
-99.17055694991718,30.528550704689422,-100.93275216737514,0,1,0
-87.29415239902923,5.901693976713189,-89.91553048801104,1,0,0
-82.26508253738827,2.27016734620583,-85.04583769496067,0,0,1
-99.1480040482502,44.7640702885577,-102.0500032690259,0,1,0
-81.87978733898088,2.09362044050989,0.0,0,0,0
-85.40450580779343,1.545847235875981,0.0,0,0,0
-90.47474351432578,3.5963709552790792,-87.75992592749517,1,0,0
-83.6193417401898,2.78542425859248,-87.66269594136381,0,0,1
-89.61410833066209,4.81218136798144,-85.95301593011519,1,0,0
-98.84454522648268,71.66848374453929,-96.27758876786125,0,1,0
-85.99658927878524,2.318368581156846,-88.51835298560371,0,0,1
-81.93948529737875,2.641498503725626,0.0,0,0,0
-97.86398326513476,91.97358318945138,-94.474884932061,0,1,0
-85.22091937396019,2.1218257227817467,0.0,0,0,0
-82.31840847386228,1.22031295276272,-82.73439760735842,0,0,1
-89.142345659667,3.79726360132086,-90.54183036600674,1,0,0
-92.52495130521515,1.2521112063582749,-90.10770077601818,0,0,1
-85.66445389096987,24.19131975967237,-82.89273390949849,0,1,0
-90.46306457522432,4.554420267587387,-87.27842319370288,1,0,0
-85.85185093099153,2.8729568143077797,-81.25029598701147,0,0,1
-95.58265238613482,1.419254510312437,-90.81213463465468,0,0,1
-79.29343446503644,2.2645966327068225,0.0,0,0,0
-90.19934871399204,2.795581206871817,-90.41547954017108,0,0,1
-93.82400416611462,9.25259268514123,-95.01125256437275,1,0,0
-89.34454615556521,2.91655431878322,0.0,0,0,0
-105.34396560372804,55.81972857142515,-103.23763934004924,0,1,0
-90.94881353741602,2.669838186814311,-92.1314130319982,0,0,1
-81.15377178921257,2.03417928306976,0.0,0,0,0
-95.87018141372272,13.52972675729761,-91.5161247910879,0,1,0
-90.6069198458885,8.81655109519757,-90.29666180974438,1,0,0
-90.23166050216774,9.013701259771205,-89.36211668277217,1,0,0
-84.82582930053151,9.07355589789402,-81.04260135940461,1,0,0
-103.2300967573361,67.90246999851338,-106.20648921386504,0,1,0
-90.85563883910072,1.2097162026203652,-88.07161281357168,0,0,1
-85.3109195397296,2.555476356197114,-87.82940140295777,0,0,1
-92.07530463770856,1.7894873859335674,-94.02830100394786,0,0,1
-92.73656208516776,10.667788432884851,-92.74064984335531,0,1,0
-89.4392155729555,5.648488309325314,-91.04916813905228,1,0,0
-93.36699067621268,83.67311790887184,-92.43150044732728,0,1,0
-92.42594390289776,7.229344096893332,-97.2136546809284,1,0,0
-94.41405078405886,3.139670546713031,-98.22989601426391,1,0,0
-96.95072082172864,48.75751103621647,-100.54680386717536,0,1,0
-97.05815052689026,94.18078606875956,-98.68750735798557,0,1,0
-81.28490023906804,2.3407362691167948,0.0,0,0,0
-93.17994665260618,9.32417606897631,-95.15292602148637,1,0,0
-96.06822709449136,2.756836050204591,-96.52014516707786,0,0,1
-90.14726595388088,2.454261108911605,0.0,0,0,0
-92.46493094388065,81.8721263901829,-93.54988090227933,0,1,0
-91.51256100326106,45.01390441601823,-95.86971679753428,0,1,0
-79.46827735751319,1.0639234934070143,0.0,0,0,0
-105.4187032094865,27.212233521661368,-100.95819148566244,0,1,0
-87.88365848775527,37.40474350705839,-84.89235456378535,0,1,0
-99.42082834385452,25.423506337929894,-104.25065106567834,0,1,0
-96.1478172518052,41.12671881139221,-91.63051060442048,0,1,0
-97.10908059361292,67.48411809677907,-97.5493350364496,0,1,0
-103.47586840814816,64.62638238449041,-107.41043175755208,0,1,0
-89.17401883422441,6.261871956902324,-84.87285799585261,1,0,0
-96.27065806812024,6.185536864104241,-99.38813135928449,1,0,0
-83.20915942653568,1.6131921480193618,0.0,0,0,0
-84.07210414214985,2.2337725726856457,0.0,0,0,0
-84.99567826076047,42.61773533769584,-83.40978919467766,0,1,0
-86.78850041173669,9.678241046329823,-88.7704023176514,1,0,0
-87.53433009901086,61.062133844209264,-87.86315301599326,0,1,0
-99.99556928199648,20.262399806518903,-101.37891296611288,0,1,0
-77.6046451511823,1.0482028181998635,0.0,0,0,0
-87.5604211108351,2.926680437588862,0.0,0,0,0
-94.38641271135928,7.295066231029192,-89.94138240674847,1,0,0
-89.38013450601144,5.006761018629,-86.08309784906278,1,0,0
-98.97687183384632,58.31276107789221,-95.69408106002734,0,1,0
-82.31067570667157,9.13186418071628,-86.6501432477946,1,0,0
-104.91590624763664,55.98717560677567,-100.58233637535902,0,1,0
-93.57987145565896,93.54141864844088,-92.90106772450676,0,1,0
-86.79496696753776,2.121475642022826,0.0,0,0,0
-93.73054883026114,80.0943017377705,-95.22746109644926,0,1,0
-80.24248351517087,1.1935822885077507,0.0,0,0,0
-84.37095779915532,7.241589849994327,-81.34971086328432,1,0,0
-98.15481388138602,7.899967443276578,-94.88386698183416,1,0,0
-88.9069110940255,61.57173718895934,-85.06964900065134,0,1,0
-96.6304438110003,35.28168010643081,-95.83717232390086,0,1,0
-97.99628916278766,84.54124205924528,-93.32964199925992,0,1,0
-81.59860661764857,2.0780177431387488,-86.53477217762155,0,0,1
-90.65451615271724,1.248704582921494,-92.1508772500436,0,0,1
-95.8664335021075,79.75011558199476,-98.28551494339295,0,1,0
-89.20061716714864,5.780569152881906,-88.05523182747221,1,0,0
-80.76845779208932,1.5425435635351992,0.0,0,0,0
-90.22804704601234,1.298439121174014,0.0,0,0,0
-98.91278358991887,47.35594259816314,-103.31399971570418,0,1,0
-85.47795653002662,1.7994800038597238,-89.31789160662963,0,0,1
-85.79667081756068,2.9488946768710678,0.0,0,0,0
-93.80975437840983,39.04156064281459,-95.46395613260027,0,1,0
-88.20584420623634,9.499470537531058,-87.39467383412286,1,0,0
-95.88373820316332,1.7670765209416288,-92.16551756815392,0,0,1
-90.83223824161584,2.440523373914054,0.0,0,0,0
-95.09077840280143,2.2625415784346696,-92.59200037230926,0,0,1
-92.5635782005978,4.655003677891147,-96.09640830891976,1,0,0
-97.75352955282948,97.159390274932,-95.44454806403078,0,1,0
-97.96103434901951,85.77566435305019,-102.43103488977684,0,1,0
-88.97472893944855,1.0127983969403815,0.0,0,0,0
-87.84447012430248,2.092973930690235,-91.83355416583753,0,0,1
-85.93216616756924,31.798779654225378,-85.2761079728445,0,1,0
-96.83925561415997,19.79220442363857,-92.30964007004673,0,1,0
-94.1256488629262,68.51948839530345,-98.88779654073475,0,1,0
-89.42732492621707,8.390871243599783,-88.2164264734105,1,0,0
-91.00058096730989,7.920413538610354,-93.10910902227442,1,0,0
-94.91712743407112,95.11516330600516,-94.02019321012826,0,1,0
-100.5099328889736,82.4544768289415,-95.55634784680632,0,1,0
-88.29430315540684,2.2902032835112336,-91.01612925693613,0,0,1
-93.4553611706846,2.60764195005385,0.0,0,0,0
-86.59715244123774,2.41534400609962,0.0,0,0,0
-95.08694652544506,56.00290339267226,-98.64698346736336,0,1,0
-86.74629020533973,1.902857209704814,0.0,0,0,0
-91.41412415816366,3.084599715725719,-95.33469810748046,1,0,0
-94.33087078291386,6.495213425171313,-95.72907635976064,1,0,0
-91.85170568042513,7.617677895900076,-88.84175398281718,1,0,0
-90.17637417827544,38.8944859735723,-90.42005568469924,0,1,0
-81.49428763508496,6.384243159842836,-79.69092638743082,1,0,0
-94.04818320527109,2.7185812321883303,-89.79666591769058,0,0,1
-88.27353785769199,14.202651804835456,-86.21867902480203,0,1,0
-91.15954487219182,2.50291510027828,-87.70834436746895,0,0,1
-85.84262667798029,2.061937704664393,0.0,0,0,0
-93.09616262021927,1.807278089189088,-97.51050321433053,0,0,1
-82.59016428233845,6.849858192389928,-80.61033836412189,1,0,0
-89.43046432020432,1.553454816486903,-85.63778763477843,0,0,1
-101.1479733956249,52.31667209283337,-97.8588880265326,0,1,0
-91.36500955717187,1.1109276387090097,-92.04724167707354,0,0,1
-81.18509590480924,2.119917983076858,0.0,0,0,0
-82.0670375994742,1.363309963991042,0.0,0,0,0
-86.28431834077259,7.367790413822696,-85.94789103013453,1,0,0
-94.12892013347592,16.8203176648604,-98.08314747042434,0,1,0
-79.08489986220047,1.7712001157963502,-76.66324317594606,0,0,1
-81.14821170854403,1.3154632010008842,0.0,0,0,0
-101.53110696231772,10.994719441337113,-99.96927871206456,0,1,0
-92.22807669345012,51.70916184321074,-87.84576175662421,0,1,0
-92.98273706518373,2.550066656644129,-91.20977364364008,0,0,1
-86.96409173303397,2.539722763022138,0.0,0,0,0
-90.88823518314062,9.933830921210712,-87.32447345083281,1,0,0
-88.92987666984311,1.3438853881798154,-84.96756408540841,0,0,1
-88.16055669664728,2.493546552731077,-91.28021884634272,0,0,1
-80.6877285200417,1.0111847578854436,0.0,0,0,0
-88.85362955525108,1.425574900911638,0.0,0,0,0
-94.36161378537416,87.89096476666865,-94.4082698053589,0,1,0
-80.86649476571101,2.805118138100763,0.0,0,0,0
-89.46936408787968,2.284954645326109,-88.46105100185568,0,0,1
-94.38928608162963,8.749887760629809,-98.77849668673076,1,0,0
-92.47266717349588,5.137951537509951,-88.87756323178141,1,0,0
-84.35225486848778,7.628205787635507,-80.43226637071487,1,0,0
-89.81450517025482,7.030318995352731,-85.10957191034593,1,0,0
-90.30803798503176,2.63442173200582,-85.79312343116415,0,0,1
-82.19169773609367,1.8548097133314905,0.0,0,0,0
-89.74243625765673,1.0384677062812444,-89.1051164233277,0,0,1
-94.22537674375164,4.029035494211002,-92.43706705332312,1,0,0
-83.58041519267391,8.870710902107643,-82.68856827486269,1,0,0
-94.85598077223074,96.56961930415972,-98.87791548316297,0,1,0
-91.6853137585328,1.2826379336105398,-91.5840785998244,0,0,1
-91.0292674705808,2.95677041904654,-92.39691571116803,0,0,1
-91.60229557311249,1.945616184377092,-89.71811102111603,0,0,1
-96.07980884876456,6.122948322042386,-93.13071925474269,1,0,0
-82.92308670217056,1.397656890360913,0.0,0,0,0
-90.08970364173224,27.74691729755533,-94.99084840433542,0,1,0
-83.33232081145638,1.9469687304834595,0.0,0,0,0
-86.95233206329387,6.112724564117949,-84.87137856150692,1,0,0
